
 MATERIAL 1 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 2 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 3 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 5 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 6 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 8 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 9 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 10 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 11 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 12 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 13 ABSORPTION SPECTRA IS NOT SPECIFIED
 MAXIMUM PHOTO CURRENT   =    69.0018856416075       mA/CM^2
 INCIDENT LIGHT POWER    =    100.037063030195       mW/CM^2
 ABSORBED LIGHT POWER  =    43.9880988560557       mW/CM^2
 INPUT PHOTO CURRENT   =    19.0607642171741       mA/CM^2
     TSRS (MA)      TGTE (MA)      TDRN (MA)      T4EL (MA)      T5EL (MA) 
  -2.095180E+02   0.000000E+00   2.095180E+02   0.000000E+00   0.000000E+00
  -2.094347E+02   0.000000E+00   2.094347E+02   0.000000E+00   0.000000E+00
  -2.093516E+02   0.000000E+00   2.093516E+02   0.000000E+00   0.000000E+00
  -2.092688E+02   0.000000E+00   2.092688E+02   0.000000E+00   0.000000E+00
  -2.091863E+02   0.000000E+00   2.091863E+02   0.000000E+00   0.000000E+00
  -2.091039E+02   0.000000E+00   2.091039E+02   0.000000E+00   0.000000E+00
  -2.090219E+02   0.000000E+00   2.090219E+02   0.000000E+00   0.000000E+00
  -2.089400E+02   0.000000E+00   2.089400E+02   0.000000E+00   0.000000E+00
  -2.088584E+02   0.000000E+00   2.088584E+02   0.000000E+00   0.000000E+00
  -2.087771E+02   0.000000E+00   2.087771E+02   0.000000E+00   0.000000E+00
  -2.086960E+02   0.000000E+00   2.086960E+02   0.000000E+00   0.000000E+00
  -2.086151E+02   0.000000E+00   2.086151E+02   0.000000E+00   0.000000E+00
  -2.085345E+02   0.000000E+00   2.085345E+02   0.000000E+00   0.000000E+00
  -2.084540E+02   0.000000E+00   2.084540E+02   0.000000E+00   0.000000E+00
  -2.083739E+02   0.000000E+00   2.083739E+02   0.000000E+00   0.000000E+00
  -2.082940E+02   0.000000E+00   2.082940E+02   0.000000E+00   0.000000E+00
  -2.082143E+02   0.000000E+00   2.082143E+02   0.000000E+00   0.000000E+00
  -2.081348E+02   0.000000E+00   2.081348E+02   0.000000E+00   0.000000E+00
  -2.080556E+02   0.000000E+00   2.080556E+02   0.000000E+00   0.000000E+00
  -2.079766E+02   0.000000E+00   2.079766E+02   0.000000E+00   0.000000E+00
  -2.078978E+02   0.000000E+00   2.078978E+02   0.000000E+00   0.000000E+00
  -2.078193E+02   0.000000E+00   2.078193E+02   0.000000E+00   0.000000E+00
  -2.077410E+02   0.000000E+00   2.077410E+02   0.000000E+00   0.000000E+00
  -2.076629E+02   0.000000E+00   2.076629E+02   0.000000E+00   0.000000E+00
  -2.075851E+02   0.000000E+00   2.075851E+02   0.000000E+00   0.000000E+00
  -2.075075E+02   0.000000E+00   2.075075E+02   0.000000E+00   0.000000E+00
  -2.074301E+02   0.000000E+00   2.074301E+02   0.000000E+00   0.000000E+00
  -2.073529E+02   0.000000E+00   2.073529E+02   0.000000E+00   0.000000E+00
  -2.072760E+02   0.000000E+00   2.072760E+02   0.000000E+00   0.000000E+00
  -2.071993E+02   0.000000E+00   2.071993E+02   0.000000E+00   0.000000E+00
  -2.071228E+02   0.000000E+00   2.071228E+02   0.000000E+00   0.000000E+00
  -2.070466E+02   0.000000E+00   2.070466E+02   0.000000E+00   0.000000E+00
  -2.069706E+02   0.000000E+00   2.069706E+02   0.000000E+00   0.000000E+00
  -2.068948E+02   0.000000E+00   2.068948E+02   0.000000E+00   0.000000E+00
  -2.068192E+02   0.000000E+00   2.068192E+02   0.000000E+00   0.000000E+00
  -2.067438E+02   0.000000E+00   2.067438E+02   0.000000E+00   0.000000E+00
  -2.066687E+02   0.000000E+00   2.066687E+02   0.000000E+00   0.000000E+00
  -2.065938E+02   0.000000E+00   2.065938E+02   0.000000E+00   0.000000E+00
  -2.065191E+02   0.000000E+00   2.065191E+02   0.000000E+00   0.000000E+00
  -2.064447E+02   0.000000E+00   2.064447E+02   0.000000E+00   0.000000E+00
  -2.063704E+02   0.000000E+00   2.063704E+02   0.000000E+00   0.000000E+00
  -2.062964E+02   0.000000E+00   2.062964E+02   0.000000E+00   0.000000E+00
  -2.062226E+02   0.000000E+00   2.062226E+02   0.000000E+00   0.000000E+00
  -2.061490E+02   0.000000E+00   2.061490E+02   0.000000E+00   0.000000E+00
  -2.060756E+02   0.000000E+00   2.060756E+02   0.000000E+00   0.000000E+00
  -2.060025E+02   0.000000E+00   2.060025E+02   0.000000E+00   0.000000E+00
  -2.059295E+02   0.000000E+00   2.059295E+02   0.000000E+00   0.000000E+00
  -2.058568E+02   0.000000E+00   2.058568E+02   0.000000E+00   0.000000E+00
  -2.057843E+02   0.000000E+00   2.057843E+02   0.000000E+00   0.000000E+00
  -2.057120E+02   0.000000E+00   2.057120E+02   0.000000E+00   0.000000E+00
  -2.056399E+02   0.000000E+00   2.056399E+02   0.000000E+00   0.000000E+00
  -2.055680E+02   0.000000E+00   2.055680E+02   0.000000E+00   0.000000E+00
  -2.054964E+02   0.000000E+00   2.054964E+02   0.000000E+00   0.000000E+00
  -2.054249E+02   0.000000E+00   2.054249E+02   0.000000E+00   0.000000E+00
  -2.053537E+02   0.000000E+00   2.053537E+02   0.000000E+00   0.000000E+00
  -2.052827E+02   0.000000E+00   2.052827E+02   0.000000E+00   0.000000E+00
  -2.052119E+02   0.000000E+00   2.052119E+02   0.000000E+00   0.000000E+00
  -2.051413E+02   0.000000E+00   2.051413E+02   0.000000E+00   0.000000E+00
  -2.050709E+02   0.000000E+00   2.050709E+02   0.000000E+00   0.000000E+00
  -2.050007E+02   0.000000E+00   2.050007E+02   0.000000E+00   0.000000E+00
  -2.049307E+02   0.000000E+00   2.049307E+02   0.000000E+00   0.000000E+00
  -2.048610E+02   0.000000E+00   2.048610E+02   0.000000E+00   0.000000E+00
  -2.047914E+02   0.000000E+00   2.047914E+02   0.000000E+00   0.000000E+00
  -2.047220E+02   0.000000E+00   2.047220E+02   0.000000E+00   0.000000E+00
  -2.046529E+02   0.000000E+00   2.046529E+02   0.000000E+00   0.000000E+00
  -2.045839E+02   0.000000E+00   2.045839E+02   0.000000E+00   0.000000E+00
  -2.045152E+02   0.000000E+00   2.045152E+02   0.000000E+00   0.000000E+00
  -2.044467E+02   0.000000E+00   2.044467E+02   0.000000E+00   0.000000E+00
  -2.043783E+02   0.000000E+00   2.043783E+02   0.000000E+00   0.000000E+00
  -2.043102E+02   0.000000E+00   2.043102E+02   0.000000E+00   0.000000E+00
  -2.042423E+02   0.000000E+00   2.042423E+02   0.000000E+00   0.000000E+00
  -2.041745E+02   0.000000E+00   2.041745E+02   0.000000E+00   0.000000E+00
  -2.041070E+02   0.000000E+00   2.041070E+02   0.000000E+00   0.000000E+00
  -2.040397E+02   0.000000E+00   2.040397E+02   0.000000E+00   0.000000E+00
  -2.039725E+02   0.000000E+00   2.039725E+02   0.000000E+00   0.000000E+00
  -2.039056E+02   0.000000E+00   2.039056E+02   0.000000E+00   0.000000E+00
  -2.038389E+02   0.000000E+00   2.038389E+02   0.000000E+00   0.000000E+00
  -2.037723E+02   0.000000E+00   2.037723E+02   0.000000E+00   0.000000E+00
  -2.037060E+02   0.000000E+00   2.037060E+02   0.000000E+00   0.000000E+00
  -2.036399E+02   0.000000E+00   2.036399E+02   0.000000E+00   0.000000E+00
  -2.035739E+02   0.000000E+00   2.035739E+02   0.000000E+00   0.000000E+00
  -2.035082E+02   0.000000E+00   2.035082E+02   0.000000E+00   0.000000E+00
  -2.034426E+02   0.000000E+00   2.034426E+02   0.000000E+00   0.000000E+00
  -2.033773E+02   0.000000E+00   2.033773E+02   0.000000E+00   0.000000E+00
  -2.033121E+02   0.000000E+00   2.033121E+02   0.000000E+00   0.000000E+00
  -2.032471E+02   0.000000E+00   2.032471E+02   0.000000E+00   0.000000E+00
  -2.031824E+02   0.000000E+00   2.031824E+02   0.000000E+00   0.000000E+00
  -2.031178E+02   0.000000E+00   2.031178E+02   0.000000E+00   0.000000E+00
  -2.030534E+02   0.000000E+00   2.030534E+02   0.000000E+00   0.000000E+00
  -2.029892E+02   0.000000E+00   2.029892E+02   0.000000E+00   0.000000E+00
  -2.029252E+02   0.000000E+00   2.029252E+02   0.000000E+00   0.000000E+00
  -2.028614E+02   0.000000E+00   2.028614E+02   0.000000E+00   0.000000E+00
  -2.027977E+02   0.000000E+00   2.027977E+02   0.000000E+00   0.000000E+00
  -2.027343E+02   0.000000E+00   2.027343E+02   0.000000E+00   0.000000E+00
  -2.026710E+02   0.000000E+00   2.026710E+02   0.000000E+00   0.000000E+00
  -2.026080E+02   0.000000E+00   2.026080E+02   0.000000E+00   0.000000E+00
  -2.025451E+02   0.000000E+00   2.025451E+02   0.000000E+00   0.000000E+00
  -2.024824E+02   0.000000E+00   2.024824E+02   0.000000E+00   0.000000E+00
  -2.024199E+02   0.000000E+00   2.024199E+02   0.000000E+00   0.000000E+00
  -2.023576E+02   0.000000E+00   2.023576E+02   0.000000E+00   0.000000E+00
  -2.022954E+02   0.000000E+00   2.022954E+02   0.000000E+00   0.000000E+00
  -2.022335E+02   0.000000E+00   2.022335E+02   0.000000E+00   0.000000E+00
  -2.021717E+02   0.000000E+00   2.021717E+02   0.000000E+00   0.000000E+00
  -2.021102E+02   0.000000E+00   2.021102E+02   0.000000E+00   0.000000E+00
  -2.020488E+02   0.000000E+00   2.020488E+02   0.000000E+00   0.000000E+00
  -2.019875E+02   0.000000E+00   2.019875E+02   0.000000E+00   0.000000E+00
  -2.019265E+02   0.000000E+00   2.019265E+02   0.000000E+00   0.000000E+00
  -2.018657E+02   0.000000E+00   2.018657E+02   0.000000E+00   0.000000E+00
  -2.018050E+02   0.000000E+00   2.018050E+02   0.000000E+00   0.000000E+00
  -2.017445E+02   0.000000E+00   2.017445E+02   0.000000E+00   0.000000E+00
  -2.016842E+02   0.000000E+00   2.016842E+02   0.000000E+00   0.000000E+00
  -2.016241E+02   0.000000E+00   2.016241E+02   0.000000E+00   0.000000E+00
  -2.015641E+02   0.000000E+00   2.015641E+02   0.000000E+00   0.000000E+00
  -2.015043E+02   0.000000E+00   2.015043E+02   0.000000E+00   0.000000E+00
  -2.014448E+02   0.000000E+00   2.014448E+02   0.000000E+00   0.000000E+00
  -2.013853E+02   0.000000E+00   2.013853E+02   0.000000E+00   0.000000E+00
  -2.013261E+02   0.000000E+00   2.013261E+02   0.000000E+00   0.000000E+00
  -2.012670E+02   0.000000E+00   2.012670E+02   0.000000E+00   0.000000E+00
  -2.012081E+02   0.000000E+00   2.012081E+02   0.000000E+00   0.000000E+00
  -2.011494E+02   0.000000E+00   2.011494E+02   0.000000E+00   0.000000E+00
  -2.010909E+02   0.000000E+00   2.010909E+02   0.000000E+00   0.000000E+00
  -2.010325E+02   0.000000E+00   2.010325E+02   0.000000E+00   0.000000E+00
  -2.009744E+02   0.000000E+00   2.009744E+02   0.000000E+00   0.000000E+00
  -2.009163E+02   0.000000E+00   2.009163E+02   0.000000E+00   0.000000E+00
  -2.008585E+02   0.000000E+00   2.008585E+02   0.000000E+00   0.000000E+00
  -2.008008E+02   0.000000E+00   2.008008E+02   0.000000E+00   0.000000E+00
  -2.007433E+02   0.000000E+00   2.007433E+02   0.000000E+00   0.000000E+00
  -2.006860E+02   0.000000E+00   2.006860E+02   0.000000E+00   0.000000E+00
  -2.006289E+02   0.000000E+00   2.006289E+02   0.000000E+00   0.000000E+00
  -2.005719E+02   0.000000E+00   2.005719E+02   0.000000E+00   0.000000E+00
  -2.005151E+02   0.000000E+00   2.005151E+02   0.000000E+00   0.000000E+00
  -2.004584E+02   0.000000E+00   2.004584E+02   0.000000E+00   0.000000E+00
  -2.004019E+02   0.000000E+00   2.004019E+02   0.000000E+00   0.000000E+00
  -2.003456E+02   0.000000E+00   2.003456E+02   0.000000E+00   0.000000E+00
  -2.002895E+02   0.000000E+00   2.002895E+02   0.000000E+00   0.000000E+00
  -2.002335E+02   0.000000E+00   2.002335E+02   0.000000E+00   0.000000E+00
  -2.001777E+02   0.000000E+00   2.001777E+02   0.000000E+00   0.000000E+00
  -2.001221E+02   0.000000E+00   2.001221E+02   0.000000E+00   0.000000E+00
  -2.000666E+02   0.000000E+00   2.000666E+02   0.000000E+00   0.000000E+00
  -2.000113E+02   0.000000E+00   2.000113E+02   0.000000E+00   0.000000E+00
  -1.999562E+02   0.000000E+00   1.999562E+02   0.000000E+00   0.000000E+00
  -1.999012E+02   0.000000E+00   1.999012E+02   0.000000E+00   0.000000E+00
  -1.998464E+02   0.000000E+00   1.998464E+02   0.000000E+00   0.000000E+00
  -1.997917E+02   0.000000E+00   1.997917E+02   0.000000E+00   0.000000E+00
  -1.997372E+02   0.000000E+00   1.997372E+02   0.000000E+00   0.000000E+00
  -1.996829E+02   0.000000E+00   1.996829E+02   0.000000E+00   0.000000E+00
  -1.996288E+02   0.000000E+00   1.996288E+02   0.000000E+00   0.000000E+00
  -1.995748E+02   0.000000E+00   1.995748E+02   0.000000E+00   0.000000E+00
  -1.995209E+02   0.000000E+00   1.995209E+02   0.000000E+00   0.000000E+00
  -1.994673E+02   0.000000E+00   1.994673E+02   0.000000E+00   0.000000E+00
  -1.994137E+02   0.000000E+00   1.994137E+02   0.000000E+00   0.000000E+00
  -1.993604E+02   0.000000E+00   1.993604E+02   0.000000E+00   0.000000E+00
  -1.993072E+02   0.000000E+00   1.993072E+02   0.000000E+00   0.000000E+00
  -1.992542E+02   0.000000E+00   1.992542E+02   0.000000E+00   0.000000E+00
  -1.992013E+02   0.000000E+00   1.992013E+02   0.000000E+00   0.000000E+00
  -1.991486E+02   0.000000E+00   1.991486E+02   0.000000E+00   0.000000E+00
  -1.990960E+02   0.000000E+00   1.990960E+02   0.000000E+00   0.000000E+00
  -1.990436E+02   0.000000E+00   1.990436E+02   0.000000E+00   0.000000E+00
  -1.989913E+02   0.000000E+00   1.989913E+02   0.000000E+00   0.000000E+00
  -1.989392E+02   0.000000E+00   1.989392E+02   0.000000E+00   0.000000E+00
  -1.988873E+02   0.000000E+00   1.988873E+02   0.000000E+00   0.000000E+00
  -1.988355E+02   0.000000E+00   1.988355E+02   0.000000E+00   0.000000E+00
  -1.987839E+02   0.000000E+00   1.987839E+02   0.000000E+00   0.000000E+00
  -1.987324E+02   0.000000E+00   1.987324E+02   0.000000E+00   0.000000E+00
  -1.986811E+02   0.000000E+00   1.986811E+02   0.000000E+00   0.000000E+00
  -1.986299E+02   0.000000E+00   1.986299E+02   0.000000E+00   0.000000E+00
  -1.985789E+02   0.000000E+00   1.985789E+02   0.000000E+00   0.000000E+00
  -1.985281E+02   0.000000E+00   1.985281E+02   0.000000E+00   0.000000E+00
  -1.984774E+02   0.000000E+00   1.984774E+02   0.000000E+00   0.000000E+00
  -1.984268E+02   0.000000E+00   1.984268E+02   0.000000E+00   0.000000E+00
  -1.983764E+02   0.000000E+00   1.983764E+02   0.000000E+00   0.000000E+00
  -1.983262E+02   0.000000E+00   1.983262E+02   0.000000E+00   0.000000E+00
  -1.982761E+02   0.000000E+00   1.982761E+02   0.000000E+00   0.000000E+00
  -1.982261E+02   0.000000E+00   1.982261E+02   0.000000E+00   0.000000E+00
  -1.981763E+02   0.000000E+00   1.981763E+02   0.000000E+00   0.000000E+00
  -1.981266E+02   0.000000E+00   1.981266E+02   0.000000E+00   0.000000E+00
  -1.980771E+02   0.000000E+00   1.980771E+02   0.000000E+00   0.000000E+00
  -1.980278E+02   0.000000E+00   1.980278E+02   0.000000E+00   0.000000E+00
  -1.979786E+02   0.000000E+00   1.979786E+02   0.000000E+00   0.000000E+00
  -1.979295E+02   0.000000E+00   1.979295E+02   0.000000E+00   0.000000E+00
  -1.978806E+02   0.000000E+00   1.978806E+02   0.000000E+00   0.000000E+00
  -1.978318E+02   0.000000E+00   1.978318E+02   0.000000E+00   0.000000E+00
  -1.977832E+02   0.000000E+00   1.977832E+02   0.000000E+00   0.000000E+00
  -1.977347E+02   0.000000E+00   1.977347E+02   0.000000E+00   0.000000E+00
  -1.976864E+02   0.000000E+00   1.976864E+02   0.000000E+00   0.000000E+00
  -1.976382E+02   0.000000E+00   1.976382E+02   0.000000E+00   0.000000E+00
  -1.975902E+02   0.000000E+00   1.975902E+02   0.000000E+00   0.000000E+00
  -1.975423E+02   0.000000E+00   1.975423E+02   0.000000E+00   0.000000E+00
  -1.974945E+02   0.000000E+00   1.974945E+02   0.000000E+00   0.000000E+00
  -1.974469E+02   0.000000E+00   1.974469E+02   0.000000E+00   0.000000E+00
  -1.973994E+02   0.000000E+00   1.973994E+02   0.000000E+00   0.000000E+00
  -1.973521E+02   0.000000E+00   1.973521E+02   0.000000E+00   0.000000E+00
  -1.973049E+02   0.000000E+00   1.973049E+02   0.000000E+00   0.000000E+00
  -1.972579E+02   0.000000E+00   1.972579E+02   0.000000E+00   0.000000E+00
  -1.972110E+02   0.000000E+00   1.972110E+02   0.000000E+00   0.000000E+00
  -1.971642E+02   0.000000E+00   1.971642E+02   0.000000E+00   0.000000E+00
  -1.971176E+02   0.000000E+00   1.971176E+02   0.000000E+00   0.000000E+00
  -1.970711E+02   0.000000E+00   1.970711E+02   0.000000E+00   0.000000E+00
  -1.970248E+02   0.000000E+00   1.970248E+02   0.000000E+00   0.000000E+00
  -1.969786E+02   0.000000E+00   1.969786E+02   0.000000E+00   0.000000E+00
  -1.969325E+02   0.000000E+00   1.969325E+02   0.000000E+00   0.000000E+00
  -1.968866E+02   0.000000E+00   1.968866E+02   0.000000E+00   0.000000E+00
  -1.968408E+02   0.000000E+00   1.968408E+02   0.000000E+00   0.000000E+00
  -1.967951E+02   0.000000E+00   1.967951E+02   0.000000E+00   0.000000E+00
  -1.967496E+02   0.000000E+00   1.967496E+02   0.000000E+00   0.000000E+00
  -1.967043E+02   0.000000E+00   1.967043E+02   0.000000E+00   0.000000E+00
  -1.966590E+02   0.000000E+00   1.966590E+02   0.000000E+00   0.000000E+00
  -1.966139E+02   0.000000E+00   1.966139E+02   0.000000E+00   0.000000E+00
  -1.965689E+02   0.000000E+00   1.965689E+02   0.000000E+00   0.000000E+00
  -1.965241E+02   0.000000E+00   1.965241E+02   0.000000E+00   0.000000E+00
  -1.964794E+02   0.000000E+00   1.964794E+02   0.000000E+00   0.000000E+00
  -1.964348E+02   0.000000E+00   1.964348E+02   0.000000E+00   0.000000E+00
  -1.963904E+02   0.000000E+00   1.963904E+02   0.000000E+00   0.000000E+00
  -1.963461E+02   0.000000E+00   1.963461E+02   0.000000E+00   0.000000E+00
  -1.963019E+02   0.000000E+00   1.963019E+02   0.000000E+00   0.000000E+00
  -1.962579E+02   0.000000E+00   1.962579E+02   0.000000E+00   0.000000E+00
  -1.962140E+02   0.000000E+00   1.962140E+02   0.000000E+00   0.000000E+00
  -1.961702E+02   0.000000E+00   1.961702E+02   0.000000E+00   0.000000E+00
  -1.961266E+02   0.000000E+00   1.961266E+02   0.000000E+00   0.000000E+00
  -1.960831E+02   0.000000E+00   1.960831E+02   0.000000E+00   0.000000E+00
  -1.960397E+02   0.000000E+00   1.960397E+02   0.000000E+00   0.000000E+00
  -1.959965E+02   0.000000E+00   1.959965E+02   0.000000E+00   0.000000E+00
  -1.959533E+02   0.000000E+00   1.959533E+02   0.000000E+00   0.000000E+00
  -1.959104E+02   0.000000E+00   1.959104E+02   0.000000E+00   0.000000E+00
  -1.958675E+02   0.000000E+00   1.958675E+02   0.000000E+00   0.000000E+00
  -1.958248E+02   0.000000E+00   1.958248E+02   0.000000E+00   0.000000E+00
  -1.957822E+02   0.000000E+00   1.957822E+02   0.000000E+00   0.000000E+00
  -1.957397E+02   0.000000E+00   1.957397E+02   0.000000E+00   0.000000E+00
  -1.956974E+02   0.000000E+00   1.956974E+02   0.000000E+00   0.000000E+00
  -1.956551E+02   0.000000E+00   1.956551E+02   0.000000E+00   0.000000E+00
  -1.956130E+02   0.000000E+00   1.956130E+02   0.000000E+00   0.000000E+00
  -1.955711E+02   0.000000E+00   1.955711E+02   0.000000E+00   0.000000E+00
  -1.955292E+02   0.000000E+00   1.955292E+02   0.000000E+00   0.000000E+00
  -1.954875E+02   0.000000E+00   1.954875E+02   0.000000E+00   0.000000E+00
  -1.954459E+02   0.000000E+00   1.954459E+02   0.000000E+00   0.000000E+00
  -1.954045E+02   0.000000E+00   1.954045E+02   0.000000E+00   0.000000E+00
  -1.953631E+02   0.000000E+00   1.953631E+02   0.000000E+00   0.000000E+00
  -1.953219E+02   0.000000E+00   1.953219E+02   0.000000E+00   0.000000E+00
  -1.952808E+02   0.000000E+00   1.952808E+02   0.000000E+00   0.000000E+00
  -1.952399E+02   0.000000E+00   1.952399E+02   0.000000E+00   0.000000E+00
  -1.951990E+02   0.000000E+00   1.951990E+02   0.000000E+00   0.000000E+00
  -1.951583E+02   0.000000E+00   1.951583E+02   0.000000E+00   0.000000E+00
  -1.951177E+02   0.000000E+00   1.951177E+02   0.000000E+00   0.000000E+00
  -1.950772E+02   0.000000E+00   1.950772E+02   0.000000E+00   0.000000E+00
  -1.950369E+02   0.000000E+00   1.950369E+02   0.000000E+00   0.000000E+00
  -1.949967E+02   0.000000E+00   1.949967E+02   0.000000E+00   0.000000E+00
  -1.949565E+02   0.000000E+00   1.949565E+02   0.000000E+00   0.000000E+00
  -1.949166E+02   0.000000E+00   1.949166E+02   0.000000E+00   0.000000E+00
  -1.948767E+02   0.000000E+00   1.948767E+02   0.000000E+00   0.000000E+00
  -1.948369E+02   0.000000E+00   1.948369E+02   0.000000E+00   0.000000E+00
  -1.947973E+02   0.000000E+00   1.947973E+02   0.000000E+00   0.000000E+00
  -1.947578E+02   0.000000E+00   1.947578E+02   0.000000E+00   0.000000E+00
  -1.947184E+02   0.000000E+00   1.947184E+02   0.000000E+00   0.000000E+00
  -1.946791E+02   0.000000E+00   1.946791E+02   0.000000E+00   0.000000E+00
  -1.946400E+02   0.000000E+00   1.946400E+02   0.000000E+00   0.000000E+00
  -1.946009E+02   0.000000E+00   1.946009E+02   0.000000E+00   0.000000E+00
  -1.945620E+02   0.000000E+00   1.945620E+02   0.000000E+00   0.000000E+00
  -1.945232E+02   0.000000E+00   1.945232E+02   0.000000E+00   0.000000E+00
  -1.944845E+02   0.000000E+00   1.944845E+02   0.000000E+00   0.000000E+00
  -1.944459E+02   0.000000E+00   1.944459E+02   0.000000E+00   0.000000E+00
  -1.944075E+02   0.000000E+00   1.944075E+02   0.000000E+00   0.000000E+00
  -1.943692E+02   0.000000E+00   1.943692E+02   0.000000E+00   0.000000E+00
  -1.943309E+02   0.000000E+00   1.943309E+02   0.000000E+00   0.000000E+00
  -1.942928E+02   0.000000E+00   1.942928E+02   0.000000E+00   0.000000E+00
  -1.942548E+02   0.000000E+00   1.942548E+02   0.000000E+00   0.000000E+00
  -1.942170E+02   0.000000E+00   1.942170E+02   0.000000E+00   0.000000E+00
  -1.941792E+02   0.000000E+00   1.941792E+02   0.000000E+00   0.000000E+00
  -1.941415E+02   0.000000E+00   1.941415E+02   0.000000E+00   0.000000E+00
  -1.941040E+02   0.000000E+00   1.941040E+02   0.000000E+00   0.000000E+00
  -1.940666E+02   0.000000E+00   1.940666E+02   0.000000E+00   0.000000E+00
  -1.940293E+02   0.000000E+00   1.940293E+02   0.000000E+00   0.000000E+00
  -1.939921E+02   0.000000E+00   1.939921E+02   0.000000E+00   0.000000E+00
  -1.939550E+02   0.000000E+00   1.939550E+02   0.000000E+00   0.000000E+00
  -1.939180E+02   0.000000E+00   1.939180E+02   0.000000E+00   0.000000E+00
  -1.938811E+02   0.000000E+00   1.938811E+02   0.000000E+00   0.000000E+00
  -1.938444E+02   0.000000E+00   1.938444E+02   0.000000E+00   0.000000E+00
  -1.938077E+02   0.000000E+00   1.938077E+02   0.000000E+00   0.000000E+00
  -1.937712E+02   0.000000E+00   1.937712E+02   0.000000E+00   0.000000E+00
  -1.937348E+02   0.000000E+00   1.937348E+02   0.000000E+00   0.000000E+00
  -1.936985E+02   0.000000E+00   1.936985E+02   0.000000E+00   0.000000E+00
  -1.936623E+02   0.000000E+00   1.936623E+02   0.000000E+00   0.000000E+00
  -1.936262E+02   0.000000E+00   1.936262E+02   0.000000E+00   0.000000E+00
  -1.935902E+02   0.000000E+00   1.935902E+02   0.000000E+00   0.000000E+00
  -1.935543E+02   0.000000E+00   1.935543E+02   0.000000E+00   0.000000E+00
  -1.935185E+02   0.000000E+00   1.935185E+02   0.000000E+00   0.000000E+00
  -1.934829E+02   0.000000E+00   1.934829E+02   0.000000E+00   0.000000E+00
  -1.934473E+02   0.000000E+00   1.934473E+02   0.000000E+00   0.000000E+00
  -1.934119E+02   0.000000E+00   1.934119E+02   0.000000E+00   0.000000E+00
  -1.933766E+02   0.000000E+00   1.933766E+02   0.000000E+00   0.000000E+00
  -1.933413E+02   0.000000E+00   1.933413E+02   0.000000E+00   0.000000E+00
  -1.933062E+02   0.000000E+00   1.933062E+02   0.000000E+00   0.000000E+00
  -1.932712E+02   0.000000E+00   1.932712E+02   0.000000E+00   0.000000E+00
  -1.932363E+02   0.000000E+00   1.932363E+02   0.000000E+00   0.000000E+00
  -1.932014E+02   0.000000E+00   1.932014E+02   0.000000E+00   0.000000E+00
  -1.931667E+02   0.000000E+00   1.931667E+02   0.000000E+00   0.000000E+00
  -1.931321E+02   0.000000E+00   1.931321E+02   0.000000E+00   0.000000E+00
  -1.930977E+02   0.000000E+00   1.930977E+02   0.000000E+00   0.000000E+00
  -1.930633E+02   0.000000E+00   1.930633E+02   0.000000E+00   0.000000E+00
  -1.930290E+02   0.000000E+00   1.930290E+02   0.000000E+00   0.000000E+00
  -1.929948E+02   0.000000E+00   1.929948E+02   0.000000E+00   0.000000E+00
  -1.929607E+02   0.000000E+00   1.929607E+02   0.000000E+00   0.000000E+00
  -1.929267E+02   0.000000E+00   1.929267E+02   0.000000E+00   0.000000E+00
  -1.928929E+02   0.000000E+00   1.928929E+02   0.000000E+00   0.000000E+00
  -1.928591E+02   0.000000E+00   1.928591E+02   0.000000E+00   0.000000E+00
  -1.928254E+02   0.000000E+00   1.928254E+02   0.000000E+00   0.000000E+00
  -1.927918E+02   0.000000E+00   1.927918E+02   0.000000E+00   0.000000E+00
  -1.927584E+02   0.000000E+00   1.927584E+02   0.000000E+00   0.000000E+00
  -1.927250E+02   0.000000E+00   1.927250E+02   0.000000E+00   0.000000E+00
  -1.926917E+02   0.000000E+00   1.926917E+02   0.000000E+00   0.000000E+00
  -1.926586E+02   0.000000E+00   1.926586E+02   0.000000E+00   0.000000E+00
  -1.926255E+02   0.000000E+00   1.926255E+02   0.000000E+00   0.000000E+00
  -1.925925E+02   0.000000E+00   1.925925E+02   0.000000E+00   0.000000E+00
  -1.925597E+02   0.000000E+00   1.925597E+02   0.000000E+00   0.000000E+00
  -1.925269E+02   0.000000E+00   1.925269E+02   0.000000E+00   0.000000E+00
  -1.924942E+02   0.000000E+00   1.924942E+02   0.000000E+00   0.000000E+00
  -1.924617E+02   0.000000E+00   1.924617E+02   0.000000E+00   0.000000E+00
  -1.924292E+02   0.000000E+00   1.924292E+02   0.000000E+00   0.000000E+00
  -1.923968E+02   0.000000E+00   1.923968E+02   0.000000E+00   0.000000E+00
  -1.923645E+02   0.000000E+00   1.923645E+02   0.000000E+00   0.000000E+00
